Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,15.422222,15.744444,15.000000,15.744444,10.195218,25322175
2000-01-04,15.866666,16.200001,15.428888,15.830000,10.250621,32068665
2000-01-05,15.916666,16.864445,14.666666,16.137777,10.449920,62196705
2000-01-06,16.466665,17.428888,16.466665,17.428888,11.285971,32472810
2000-01-07,18.497778,18.823334,18.311111,18.823334,12.188939,10404405
2000-01-10,20.247778,20.330000,19.444445,20.330000,13.164566,54891810
2000-01-11,20.044443,21.155556,19.246666,19.637777,12.716324,106926930
2000-01-12,20.111111,20.533333,19.340000,19.741112,12.783235,27736470
2000-01-13,20.000000,20.799999,19.355555,19.549999,12.659482,30018285
2000-01-14,19.553333,20.082222,19.182222,19.723333,12.771728,25892145
2000-01-17,20.110001,20.110001,18.145555,18.163334,11.761556,79375635
2000-01-18,17.911112,18.444445,17.688889,18.252222,11.819116,36333945
2000-01-19,18.444445,18.844444,17.799999,18.357777,11.887468,19189800
2000-01-20,18.444445,18.444445,17.304443,17.468887,11.311873,21826980
2000-01-21,17.444445,18.797777,17.444445,18.478888,11.965893,54041490
2000-01-24,18.577778,19.066666,17.388887,17.610001,11.403249,69614775
2000-01-25,17.333332,17.333332,16.201111,16.212221,10.498124,55845675
2000-01-26,16.212221,16.212221,16.212221,16.212221,10.498124,0
2000-01-27,16.688889,17.510000,15.111111,17.307777,11.207547,84060675
2000-01-28,17.044443,17.044443,15.923333,15.982222,10.349191,57447135
2000-01-31,15.800000,16.177776,15.222222,15.382222,9.960665,44699445
2000-02-01,15.488888,16.038889,15.355555,15.590000,10.095210,51973560
2000-02-02,16.000000,16.282223,15.822222,15.867777,10.275083,27027315
2000-02-03,16.022223,16.133333,15.666666,15.757777,10.203853,16067520
2000-02-04,15.844444,15.995555,15.355555,15.455555,10.008152,19718640
2000-02-07,15.744444,16.692223,15.744444,16.606667,10.753544,43533990
2000-02-08,16.913334,17.733334,16.799999,16.961111,10.983065,43611480
2000-02-09,17.431110,18.318888,17.155556,18.318888,11.862287,30496320
