Date,Open,High,Low,Close,Adj Close,Volume,Type of industry
27-07-2006,78.5,79.5,77.025002,78.815002,71.449478,8978120,
28-07-2006,77.900002,80.129997,77.5,79.550003,72.115784,6498510,
31-07-2006,79.5,80.5,79.089996,79.5,72.070465,3574760,
01-08-2006,79.599998,79.599998,77.510002,78.114998,70.81488,2363540,
02-08-2006,77.705002,78.699997,76.404999,77.974998,70.687988,6347890,
03-08-2006,78.010002,80.5,78.010002,79.785004,72.328812,3662370,
04-08-2006,79.800003,80.290001,78.699997,80.040001,72.559982,2352430,
07-08-2006,79.125,80.5,79.125,80.349998,72.841019,7222550,
08-08-2006,80.900002,81.589996,80.400002,81.355003,73.752106,1719270,
09-08-2006,81.900002,81.900002,80.309998,80.885002,73.326027,3260920,
10-08-2006,81.769997,81.769997,79.809998,80.544998,73.017799,2050980,
11-08-2006,81.025002,81.599998,80.315002,81.065002,73.489204,1349700,
14-08-2006,80.809998,81.400002,80.135002,80.745003,73.19912,877530,
16-08-2006,82.800003,86.940002,81.815002,84.614998,76.707451,6535550,
17-08-2006,84.989998,85.495003,83.5,84.864998,76.934074,4933430,
18-08-2006,84.199997,84.870003,83.114998,84.110001,76.249641,2045280,
21-08-2006,81.919998,84.099998,81.919998,83.754997,75.927826,1835630,
22-08-2006,84.294998,87,83.014999,85.870003,77.845154,4019600,
23-08-2006,86,87,84.419998,85.294998,77.323891,1895980,
24-08-2006,84.5,85.769997,83.5,85.334999,77.360153,2226400,
25-08-2006,85.550003,85.550003,84.150002,85,77.056488,2698660,
28-08-2006,84.989998,85,84,84.544998,76.643982,1690310,
29-08-2006,84.790001,86.004997,84.105003,84.544998,76.643982,2190770,
30-08-2006,84,85.650002,83.614998,84,76.149925,1981170,
31-08-2006,84.199997,85.900002,83.805,85.205002,77.24231,5186370,
01-09-2006,85.25,88,85.199997,87.625,79.436157,3732560,
04-09-2006,87.75,88.68,87.625,88.029999,79.803299,1346390,
05-09-2006,87,88.099998,87,87.470001,79.295639,1163810,
06-09-2006,88,88.389999,86.029999,86.400002,78.32563,2916320,
07-09-2006,85.660004,85.800003,84.220001,84.875,76.943153,5766910,
08-09-2006,85.199997,85.25,84.154999,84.919998,76.983948,3547010,
11-09-2006,85.400002,85.5,81.599998,82.279999,74.59066,8062020,
12-09-2006,83.480003,84.985001,81.514999,84.055,76.199776,6531470,
13-09-2006,85.099998,88.900002,84.720001,87.379997,79.214027,5208250,
14-09-2006,87.5,87.800003,86.110001,86.550003,78.461617,2076560,
15-09-2006,87.300003,88.699997,86.824997,87.790001,79.585739,3226030,
18-09-2006,87.139999,88.695,87.125,88.305,80.052597,1544410,
19-09-2006,88,88.699997,87.525002,88.105003,79.8713,2828320,
20-09-2006,87.5,88.065002,85.309998,87.57,79.386292,2446050,
21-09-2006,88.394997,88.470001,87.300003,88.345001,80.08886,2283990,
22-09-2006,88.010002,89.400002,86.300003,87.584999,79.399887,2500530,
25-09-2006,86,88.589996,85.625,87.830002,79.621986,2688240,
26-09-2006,88,89.294998,87.120003,88.864998,80.560272,3549830,
27-09-2006,89.5,90.5,89.205002,89.925003,81.52121,4402670,
28-09-2006,90.394997,95.470001,90.105003,92.910004,84.227257,8695110,
29-09-2006,93.5,94.099998,91.5,92.535004,83.887306,2645270,
03-10-2006,93,93,91.650002,91.974998,83.379646,2224080,
04-10-2006,91.699997,91.989998,88.629997,89.014999,80.696243,4290620,
05-10-2006,90.029999,93.599998,89.800003,93.099998,84.39949,4282960,
06-10-2006,93.900002,94.5,93.114998,93.375,84.648788,2197460,
09-10-2006,92.5,93.495003,92.5,92.989998,84.299767,1535980,
10-10-2006,93,94.5,93,93.800003,85.034073,1448510,
11-10-2006,94.470001,97.199997,94.205002,96.584999,87.5588,3427440,
12-10-2006,96.724998,96.724998,94.800003,95.915001,86.951439,4756130,
13-10-2006,97.769997,99.995003,97.699997,98.775002,89.544136,3450170,
16-10-2006,99.900002,106.495003,99.199997,104.879997,95.078613,9855050,
17-10-2006,104.900002,106.199997,99.559998,100.779999,91.361763,15300970,
18-10-2006,102.900002,102.900002,97.555,97.985001,88.82798,13805750,
19-10-2006,98.400002,99.800003,95.5,96.349998,87.345772,5740360,
20-10-2006,97.599998,97.879997,95.324997,96.014999,87.042068,4977300,
23-10-2006,96.025002,97.279999,95.525002,96.949997,87.889694,1743710,
26-10-2006,96.5,100.5,96.5,99.980003,90.636551,11057490,
27-10-2006,100.5,101.300003,99.220001,99.93,90.591225,4530830,
30-10-2006,99.029999,103.699997,97.93,102.934998,93.315369,4944090,
31-10-2006,103.790001,103.790001,100.099998,100.459999,91.071671,4337730,
01-11-2006,101.440002,101.800003,99.419998,99.894997,90.559471,2047630,
02-11-2006,99.599998,101.790001,98.599998,101.055,91.611076,2820940,
03-11-2006,100.675003,101.199997,99.599998,100.154999,90.795189,2160880,
06-11-2006,101,101.07,99.529999,99.889999,90.554947,1111560,
07-11-2006,100.5,101.970001,99.199997,99.485001,90.18779,2767270,
08-11-2006,99.945,101.18,98.514999,100.260002,90.890358,4721780,
09-11-2006,100.599998,102.279999,100.5,101.779999,92.268326,3349220,
10-11-2006,102.739998,105,102,104.449997,94.688797,6307880,
13-11-2006,104.985001,106.5,104.550003,105.580002,95.713188,4029130,
14-11-2006,105.970001,107.474998,104.025002,106.565002,96.606155,5677680,
15-11-2006,107,108,106.599998,107.644997,97.585205,8366540,
16-11-2006,108.900002,115,107.989998,114.434998,103.740669,17899270,
17-11-2006,114.699997,114.870003,111.805,112.654999,102.127007,8677120,
20-11-2006,111.599998,111.980003,106.800003,108.650002,98.4963,7373280,
21-11-2006,108.870003,111.300003,107,109.239998,99.031166,6230720,
22-11-2006,110.400002,110.455002,106.504997,107.75,97.680405,8773300,
23-11-2006,109.800003,112.260002,108,111.305,100.903183,3505690,
24-11-2006,111.5,112.690002,109.800003,110.599998,100.264046,4447520,
27-11-2006,108.625,111.860001,106.025002,111.095001,100.712791,1158430,
28-11-2006,110.5,110.900002,108.175003,108.720001,98.559753,2322840,
29-11-2006,108.099998,110.470001,108,108.735001,98.573364,3872890,
30-11-2006,109.410004,112.639999,109.410004,112.18,101.696411,9178020,
01-12-2006,112.5,113.480003,111.529999,112.370003,101.86866,4571850,
04-12-2006,112.300003,113.400002,109.809998,110.035004,99.751854,3197990,
05-12-2006,110.595001,112,108.004997,108.57,98.423767,2734650,
06-12-2006,110.470001,110.800003,108.199997,108.724998,98.564285,2525560,
07-12-2006,109.769997,111.489998,108.800003,110.614998,100.277649,3063180,
08-12-2006,110.349998,110.599998,108.400002,108.584999,98.437378,1850500,
11-12-2006,108.949997,108.949997,99.125,103.269997,93.619064,6667670,
12-12-2006,102.5,106.699997,100.099998,102.815002,93.206581,6323580,
13-12-2006,103.489998,107,101.029999,103.910004,94.199272,4354300,
14-12-2006,105,105.790001,103.025002,104.574997,94.802101,4598790,
15-12-2006,106.099998,107.489998,105.004997,105.639999,95.767586,3077800,
18-12-2006,105.989998,107.57,103.199997,106.669998,96.70134,3283110,
19-12-2006,107.300003,107.300003,102.735001,103.875,94.167534,5184970,
20-12-2006,103.970001,104.800003,100.5,102.07,92.531219,6991320,
21-12-2006,101.989998,102.870003,100,100.93,91.497742,4217680,
22-12-2006,101.900002,101.900002,100.099998,100.580002,91.180473,3686410,
26-12-2006,101.489998,103.480003,100.400002,103.084999,93.451347,1898780,
27-12-2006,103.5,106.32,103.5,105.970001,96.06675,2260470,
28-12-2006,106.5,108.800003,105.709999,108.004997,97.91156,4521150,
29-12-2006,108.599998,109.870003,106.300003,106.794998,96.814651,3109890,
02-01-2007,107.980003,107.980003,106.504997,107,97.000496,2016770,
03-01-2007,106.800003,107,105.305,106.529999,96.574417,1516050,
04-01-2007,105.599998,106.5,103.5,105.004997,95.191933,3433420,
05-01-2007,105.470001,107.385002,103.415001,105.690002,95.81292,5954670,
08-01-2007,105.400002,105.400002,101.654999,102.495003,92.916504,3107030,
09-01-2007,103.199997,103.495003,100.410004,101.389999,91.914772,5231600,
10-01-2007,101.845001,101.849998,99.5,99.864998,90.532288,3567750,
11-01-2007,100.849998,101.779999,98.110001,99.614998,90.305641,10057670,
12-01-2007,101.830002,106.980003,101.599998,106.160004,96.238998,6832570,
15-01-2007,107.995003,110.300003,107.5,109.400002,99.176208,4852950,
16-01-2007,110.400002,110.470001,108.019997,109.610001,99.366592,6423470,
17-01-2007,109.900002,110,104.900002,106.114998,96.198219,8693150,
18-01-2007,106.5,107.400002,105.129997,106.105003,96.18914,6596330,
19-01-2007,105.199997,107.779999,105.199997,106.839996,96.855438,4500500,
22-01-2007,107,107.300003,104.555,105.629997,95.758507,3443020,
23-01-2007,105.5,105.5,102.849998,103.290001,93.637207,5341220,
24-01-2007,104,106.485001,104,105.845001,95.953445,3161940,
25-01-2007,106.105003,107.5,105.300003,106.610001,96.646935,5092820,
29-01-2007,107,116,105.029999,106.239998,96.311508,5244380,
31-01-2007,106.599998,108.599998,104.599998,107.860001,97.780121,8244130,
01-02-2007,108.004997,111.099998,106.654999,110.394997,100.078217,4325660,
02-02-2007,110.949997,112.5,109.629997,110.610001,100.273132,9046890,
05-02-2007,108.625,111.379997,108.529999,110.334999,100.023827,2184210,
06-02-2007,111.07,111.07,108.114998,108.93,98.750145,3177220,
07-02-2007,108.5,111.459999,107.834999,110.195,99.896904,5445480,
08-02-2007,110.989998,112,109.400002,110.980003,100.608536,3335640,
09-02-2007,108.824997,112,108.800003,111.379997,100.971176,4508550,
12-02-2007,109.555,112,108.535004,109.605003,99.362061,4460890,
13-02-2007,109,109,105.129997,106.870003,96.882629,11347880,
14-02-2007,104.824997,104.824997,100.525002,101.724998,92.218452,13360400,
15-02-2007,102.5,106.489998,102.010002,104.18,94.444031,7801500,
19-02-2007,104.900002,105.169998,102.654999,103.324997,93.66893,5911170,
20-02-2007,103.925003,103.989998,102.610001,103.160004,93.519348,2322690,
21-02-2007,103,103.199997,101,101.599998,92.105148,11269470,
22-02-2007,101.800003,102.400002,97.800003,98.730003,89.503365,10739980,
23-02-2007,97.949997,99.879997,92.5,95.82,86.865303,5086290,
26-02-2007,97.769997,98.699997,94,95.175003,86.280594,3754710,
27-02-2007,95.5,98.099998,92,97.589996,88.469902,6356890,
28-02-2007,90.599998,94.800003,90,93.5,84.762123,9170520,
01-03-2007,96,98.900002,94.099998,98.029999,88.868767,6058340,
02-03-2007,98,98,92.404999,93.760002,84.997818,6513210,
05-03-2007,92.165001,93.900002,88.355003,92.805,84.132065,4716770,
06-03-2007,92.900002,94.300003,91.035004,92.794998,84.122986,6724780,
07-03-2007,95.599998,95.989998,90.599998,91.555,82.998871,4912640,
08-03-2007,91.900002,99,91.555,97.415001,88.311249,5127660,
09-03-2007,98.300003,98.900002,95.625,97.690002,88.560539,4404030,
12-03-2007,97.690002,98.385002,94.514999,95.004997,86.126457,4823450,
13-03-2007,96,97,94.029999,96.014999,87.042068,3445740,
14-03-2007,92.620003,93.900002,91.5,93.294998,84.576294,5187230,
15-03-2007,96.5,98,91.5,91.839996,83.257248,5045770,
16-03-2007,93.5,93.5,88.550003,90.349998,81.906494,4798650,
19-03-2007,91,93.300003,90.504997,92.464996,83.823837,2649830,
20-03-2007,93.5,95.900002,93.349998,95.525002,86.597878,9071100,
21-03-2007,95.800003,96.989998,95,96.559998,87.536148,3444570,
22-03-2007,98.900002,103.199997,97.599998,102.589996,93.002617,4804260,
23-03-2007,103,103,99.599998,101.114998,91.665459,5775820,
26-03-2007,101.800003,101.800003,96.724998,97.32,88.225128,7532600,
28-03-2007,97.300003,97.300003,95.199997,95.845001,86.88797,4308160,
29-03-2007,95.199997,95.495003,92.800003,93.375,84.648788,25630150,
30-03-2007,94.599998,96.989998,93.800003,95.415001,86.498154,10808880,
02-04-2007,91.010002,92.199997,89.489998,90.135002,81.711594,6620780,
03-04-2007,90.114998,92.379997,90.114998,91.419998,82.876503,6507920,
04-04-2007,92.5,93.699997,92,92.504997,83.860092,3751390,
05-04-2007,92.504997,94.800003,91.800003,94.260002,85.451103,2886200,
09-04-2007,94.970001,97.5,94.260002,97.114998,88.039284,2135690,
10-04-2007,97.5,99.5,95.400002,99.195,89.924896,3734370,
11-04-2007,99,99.699997,97.5,97.934998,88.782639,4426870,
12-04-2007,97,97,95.199997,95.834999,86.878891,3566670,
13-04-2007,96,98.699997,95.199997,98.120003,88.950363,4200990,
16-04-2007,99,99.900002,96.620003,97.495003,88.383759,3116840,
17-04-2007,98.099998,99.400002,97.165001,97.805,88.664795,7400190,
18-04-2007,98.5,99.199997,97.410004,98.040001,88.877831,3189070,
19-04-2007,96.650002,99.199997,96.010002,98.245003,89.063683,3235180,
20-04-2007,98.550003,100.900002,97,99.459999,90.165123,3575020,
23-04-2007,99.900002,100.830002,98.400002,98.68,89.458038,3396480,
24-04-2007,98.68,102.459999,97.625,101.375,91.901176,17187570,
25-04-2007,101.5,104,101.5,103.099998,93.464973,16204190,
26-04-2007,103.945,104.5,100.620003,103.445,93.777725,12635100,
27-04-2007,98.525002,104,98.525002,101.459999,91.978233,3559370,
30-04-2007,100.599998,103,97.025002,102.415001,92.843979,5108850,
03-05-2007,102.5,104,100,100.459999,91.071671,10278840,
04-05-2007,100.5,102,100.099998,100.775002,91.357246,4187070,
07-05-2007,101.114998,101.989998,99.800003,100.004997,90.65921,4153940,
08-05-2007,99.989998,99.989998,98.720001,99.129997,89.865967,4769960,
09-05-2007,99.050003,99.800003,98,99.470001,90.174202,2092860,
10-05-2007,100.025002,102.5,100.025002,101.18,91.724388,6472580,
11-05-2007,98.660004,101,95.754997,99.260002,89.983818,7146150,
14-05-2007,100.5,101.995003,99.125,99.589996,90.28299,7878060,
15-05-2007,99.779999,101.470001,99.504997,101.105003,91.656395,5493450,
16-05-2007,102,104.480003,100.735001,103.544998,93.868362,23843830,
17-05-2007,104.400002,105.989998,103.209999,104.205002,95.109665,11521170,
18-05-2007,104,109.199997,103.300003,107.029999,97.688103,20583370,
21-05-2007,108,112.199997,107.5,110.68,101.019508,11208800,
22-05-2007,112.260002,113.290001,110.625,111.510002,101.777077,7553170,
23-05-2007,107.555,112.5,107.555,111.464996,101.736,5411460,
24-05-2007,110.559998,112.099998,108,109.114998,99.591125,3505630,
25-05-2007,106.199997,108.5,106.110001,106.919998,97.587708,6699810,
28-05-2007,109.889999,113.5,109.889999,112.714996,102.876884,7182060,
29-05-2007,112.699997,115.099998,112.110001,114.440002,104.45134,4365720,
30-05-2007,114.5,114.5,109.599998,110.404999,100.768517,6553340,
31-05-2007,111.129997,115.985001,111.129997,114.760002,104.743408,9195500,
01-06-2007,114.699997,116.5,114.099998,115.345001,105.277351,7433730,
04-06-2007,116.599998,118.419998,114.800003,116.839996,106.641853,4869380,
05-06-2007,116,116.5,115.014999,115.959999,105.838669,3117460,
06-06-2007,116,116.199997,111.800003,112.720001,102.881454,4538310,
07-06-2007,111.940002,112.989998,110.099998,110.555,100.905418,3122150,
08-06-2007,109,110,107.610001,109.095001,99.572845,4911540,
11-06-2007,110.550003,112.800003,109,109.735001,100.15699,4588960,
12-06-2007,110.699997,111.400002,107.099998,108.815002,99.317291,1993420,
13-06-2007,108.815002,109,107.485001,108.290001,98.838112,3646960,
14-06-2007,109.900002,112,109,109.639999,100.070297,3440160,
15-06-2007,110,111.800003,109.5,111.035004,101.343536,3814070,
18-06-2007,110.135002,112.495003,108.330002,108.845001,99.344673,1918890,
19-06-2007,108,110.970001,108,109.995003,100.394302,6339220,
20-06-2007,109.5,111.555,108.720001,110.004997,100.403427,6681110,
21-06-2007,110,111.400002,109.599998,110.18,100.563156,12744070,
22-06-2007,109.699997,111.769997,109.699997,110.300003,100.672699,6449610,
25-06-2007,110.980003,110.980003,109.205002,109.980003,100.380615,3674930,
26-06-2007,109,111,109,109.870003,100.28022,7439420,
27-06-2007,110.375,110.375,108.300003,109.035004,99.518105,4788870,
28-06-2007,109.400002,110.25,107.5,109.730003,100.152435,7325090,
29-06-2007,110,115.099998,109.300003,114.675003,104.665833,9392050,
02-07-2007,116.5,116.5,113.099998,114.754997,104.738846,5016240,
03-07-2007,115.660004,117.300003,114,115.050003,105.008087,4130750,
04-07-2007,115.400002,115.485001,113.099998,115.074997,105.030907,2925510,
05-07-2007,115.480003,115.940002,112.209999,112.910004,103.054878,5173740,
06-07-2007,113.809998,116.599998,112.529999,115.830002,105.720016,5131820,
09-07-2007,116.5,117.900002,116.300003,116.760002,106.568832,4377570,
10-07-2007,119.940002,119.940002,114.415001,114.93,104.898567,9238120,
11-07-2007,115.199997,116.400002,113.900002,114.875,104.848351,4469980,
12-07-2007,115.699997,120.5,115.050003,120.144997,109.658379,5386060,
13-07-2007,120.599998,124,120.279999,122.639999,111.9356,8611970,
16-07-2007,123,123,120,121.764999,111.136971,3308820,
17-07-2007,122,122.769997,118.919998,119.93,109.462135,3264100,
18-07-2007,119,121.970001,117.599998,120.004997,109.530586,5890600,
19-07-2007,119.110001,121.945,117.599998,120.925003,110.370316,9632820,
20-07-2007,122.099998,122.599998,119.625,120.089996,109.608185,3723220,
23-07-2007,119.839996,123.495003,119.055,123.029999,112.291557,3450280,
24-07-2007,122.889999,125.5,121.114998,124.889999,113.989227,4567250,
25-07-2007,124.5,124.5,121.099998,123.904999,113.090195,2731370,
26-07-2007,123.75,123.75,119.099998,121.724998,111.100456,5614590,
27-07-2007,119,119,115.010002,116.934998,106.728561,6530330,
30-07-2007,115.989998,119.800003,115.199997,116.885002,106.682915,4747810,
31-07-2007,118,120.989998,115.099998,120.059998,109.580795,6183720,
01-08-2007,118.889999,119,112.105003,116.135002,105.998383,9801780,
02-08-2007,114.970001,116.190002,114.019997,115.239998,105.181496,5743380,
03-08-2007,116.699997,116.900002,113.800003,115.5,105.418808,2834350,
06-08-2007,113.489998,114,110.699997,113.25,103.365196,6850390,
07-08-2007,115.800003,116.900002,113.099998,114.139999,104.177513,3925360,
08-08-2007,114.5,119.239998,114.5,117.175003,106.947624,4867520,
09-08-2007,118.785004,119.25,113.900002,115.565002,105.478142,4981730,
10-08-2007,110.125,113.5,109.099998,113.050003,103.182648,5591670,
13-08-2007,114,114.894997,112.220001,113.565002,103.652702,3495030,
14-08-2007,113.510002,115.199997,112.629997,114.764999,104.747948,1869640,
16-08-2007,110.129997,111.379997,108.125,109.400002,99.851234,6630700,
17-08-2007,108.970001,109.779999,105.120003,106.809998,97.487282,8906500,
20-08-2007,110.114998,113.900002,110.114998,111.089996,101.39373,8108420,
21-08-2007,112.800003,112.800003,109.904999,110.394997,100.759384,2236130,
22-08-2007,110.400002,112.190002,109.805,111.739998,101.986992,5452410,
23-08-2007,112.25,114.5,107.5,110.014999,100.41256,8749280,
24-08-2007,109.870003,112.199997,108.004997,109.769997,100.188934,8395490,
27-08-2007,110.154999,112.690002,110.154999,111.959999,102.18779,5504680,
28-08-2007,112.440002,115.839996,111.875,115.059998,105.017197,5140400,
29-08-2007,112.099998,118,112.050003,116.254997,106.107918,6884250,
30-08-2007,115.154999,119.699997,115.154999,118.059998,107.755371,9014460,
31-08-2007,117.300003,119.5,115.800003,117.169998,106.943039,6542910,
03-09-2007,121.830002,121.830002,117.035004,117.639999,107.372025,3930710,
04-09-2007,118,119.5,116.550003,117.644997,107.376587,2317330,
05-09-2007,116.555,118.434998,115.800003,117.245003,107.011497,2018480,
06-09-2007,116,118.760002,115.900002,118.459999,108.120453,1501660,
07-09-2007,116.230003,120.599998,114.055,119.654999,109.211136,2612710,
10-09-2007,117.099998,120.599998,117,119.610001,109.170082,2282520,
11-09-2007,119.610001,120.5,118.214996,118.779999,108.412506,1811170,
12-09-2007,119.199997,120.190002,118,118.214996,107.896843,1250510,
13-09-2007,118.199997,121.699997,118.199997,121.349998,110.758209,5630740,
14-09-2007,121.199997,124.989998,121,123.269997,112.510628,4471910,
17-09-2007,121.82,124.889999,121.504997,122.614998,111.912781,2402430,
18-09-2007,122,123.485001,120.355003,123.114998,112.369148,2317390,
19-09-2007,127.099998,134,125.599998,132.429993,120.871117,9971620,
20-09-2007,132.699997,133.899994,131.009995,132.619995,121.044533,5024250,
21-09-2007,132.164993,133.244995,130.699997,131.845001,120.337181,3698550,
24-09-2007,134.199997,135.600006,133.529999,134.649994,122.897331,4425100,
25-09-2007,134.649994,140.899994,134.5,139.634995,127.447212,4816660,
26-09-2007,139,139,136.009995,137.570007,125.562492,7783580,
27-09-2007,137.205002,145.899994,137.104996,143.300003,130.792374,10823480,
28-09-2007,143.850006,144.389999,140.300003,143.559998,131.029648,5957270,
01-10-2007,144,144.970001,139.119995,141.164993,128.843689,7230980,
03-10-2007,141.360001,143.880005,140.610001,142.479996,130.043915,4922650,
04-10-2007,140.800003,141.869995,138.800003,140.970001,128.66571,4029050,
05-10-2007,141,142,139.220001,140.315002,128.067886,2967090,
08-10-2007,141.529999,144,139.899994,140.735001,128.451233,6707230,
09-10-2007,136.619995,142.5,136.619995,142.115005,129.71077,4688390,
10-10-2007,143.020004,145,139.610001,141.695007,129.327438,4537790,
11-10-2007,142.5,147.490005,142.100006,146.070007,133.320557,4505070,
12-10-2007,144.5,146.100006,142.080002,143.270004,130.764954,4658910,
15-10-2007,145,152.5,145,149.919998,136.834534,11302540,
16-10-2007,151.985001,151.985001,146.509995,150.774994,137.614899,4700670,
17-10-2007,140.630005,148.479996,130.5,146.274994,133.507675,6257440,
18-10-2007,144.800003,146.300003,136.009995,138.820007,126.703354,6201550,
19-10-2007,135,144,133.820007,136.634995,124.709084,4979580,
22-10-2007,137.880005,139.699997,133.100006,137.190002,125.215637,5649020,
23-10-2007,139.800003,151.5,138.830002,148.820007,135.830551,8882590,
24-10-2007,152,152.5,146.850006,151.395004,138.18074,6143730,
25-10-2007,149.509995,157.884995,146.529999,155.399994,141.836227,6432930,
26-10-2007,153.800003,155.990005,148.619995,154.649994,141.151672,3471630,
29-10-2007,158.199997,167,157.5,164.695007,150.319946,2928980,
30-10-2007,165.5,171.839996,161.235001,162.054993,147.910339,4034020,
31-10-2007,159,166.899994,158,165.339996,150.9086,4207220,
01-11-2007,172.839996,172.839996,166.625,169.020004,154.267456,7164870,
02-11-2007,164.054993,179.979996,164.054993,177.050003,161.596558,2918060,
05-11-2007,175,175,167.529999,171.604996,156.626785,4593000,
06-11-2007,172.5,174.789993,169,170.820007,155.910339,3683640,
07-11-2007,174.770004,174.770004,161,161.684998,147.572632,4536040,
08-11-2007,158,158.960007,154.5,155.535004,141.959396,5213400,
12-11-2007,148.024994,152,145.5,147.735001,134.84024,8365650,
13-11-2007,142.5,168,142.5,157.419998,143.679886,10322920,
14-11-2007,163.979996,178,162,175.229996,159.935394,11911840,
15-11-2007,175,175,167.524994,170.044998,155.202957,4768460,
16-11-2007,165,170.300003,163.199997,168.710007,153.984497,6584330,
19-11-2007,168.699997,168.699997,164.529999,165.455002,151.013565,8875260,
20-11-2007,163,167.399994,161.824997,163.029999,148.800262,5645860,
21-11-2007,161.300003,161.300003,156.5,158.089996,144.291397,5563830,
22-11-2007,159.800003,160.399994,155.139999,159.169998,145.277145,4840010,
23-11-2007,158.520004,160.600006,154.130005,156.270004,142.63031,4318350,
26-11-2007,161.014999,167.375,161.014999,164.335007,149.991364,4238570,
27-11-2007,162.399994,165.550003,160,163.264999,149.014755,5567700,
28-11-2007,169.5,169.5,158.520004,160.634995,146.614304,5354070,
29-11-2007,162.880005,169.399994,162.880005,167.440002,152.825317,10429030,
30-11-2007,170,174.835007,169.399994,171.615005,156.635895,6157540,
03-12-2007,173.5,173.5,168,169.610001,154.805939,4904520,
04-12-2007,172.800003,172.800003,169.065002,170.164993,155.312454,2623660,
05-12-2007,170.5,173.800003,169.5,172.380005,157.334122,8200970,
06-12-2007,174,178,167.220001,168.994995,154.244598,5180210,
07-12-2007,171,174,171,171.979996,156.969055,5919750,
10-12-2007,172,173,167.740005,168.794998,154.062057,4095970,
11-12-2007,168.800003,179.5,168.5,178.054993,162.513809,3630750,
12-12-2007,177.699997,179.880005,172.100006,178.404999,162.833252,7496460,
13-12-2007,177.5,177.789993,174.399994,175.634995,160.305023,3982280,
14-12-2007,176.5,176.5,170,172.445007,157.393478,4778240,
17-12-2007,171.899994,171.899994,166.5,168.354996,153.660461,4725560,
18-12-2007,166.800003,170.5,161.654999,166.175003,151.670731,6633860,
19-12-2007,170,170,163.255005,165.304993,150.876663,5512930,
20-12-2007,165,165.985001,162.625,164.270004,149.932037,5936900,
24-12-2007,166.615005,170.5,165.029999,169.815002,154.993011,3396530,
26-12-2007,169.815002,171.5,168,170.675003,155.777985,2160840,
27-12-2007,171,175.800003,171,174.550003,159.314743,4364940,
28-12-2007,169.899994,173.800003,166.720001,173.029999,157.927414,3377370,
31-12-2007,175,175,170.800003,172.910004,157.817902,1889620,
01-01-2008,173,173.899994,170.5,172.949997,157.854385,1310520,
02-01-2008,173.399994,173.479996,169.029999,171.529999,156.558319,6239750,
03-01-2008,171,171,167.619995,169.440002,154.650787,7018640,
04-01-2008,170.300003,171.399994,169.399994,169.639999,154.833313,3729820,
07-01-2008,165.100006,167.839996,161.229996,165.539993,151.091156,6322460,
08-01-2008,168.899994,172.279999,167,171.574997,156.599411,9167490,
09-01-2008,171.449997,176.699997,170.029999,174.460007,159.23262,10049190,
10-01-2008,178.949997,179.759995,170.514999,172.199997,157.169861,8611000,
11-01-2008,172.800003,177.800003,172.210007,176.455002,161.053482,4151100,
14-01-2008,177.399994,182.5,172.229996,178.315002,162.751129,11675460,
15-01-2008,182.029999,182.029999,176.654999,178.895004,163.280518,6228420,
16-01-2008,169.5,173.860001,165.029999,167.375,152.765976,12281700,
17-01-2008,166.210007,166.800003,161.220001,164.360001,150.014145,13356690,
18-01-2008,158.110001,162.600006,155.559998,157.100006,143.387833,9967410,
21-01-2008,159,159,148,150.710007,137.555573,7434890,
22-01-2008,149.889999,178,135.100006,142.639999,130.189926,11645060,
23-01-2008,151.899994,170,138,153.429993,140.038147,9332870,
24-01-2008,153,163.699997,147.5,151.039993,137.856781,8141910,
25-01-2008,154.399994,168,152.509995,160.845001,146.805969,6072310,
28-01-2008,155,160,143,159.020004,145.140259,5958070,
29-01-2008,159.880005,162.699997,150.020004,153.735001,140.316528,6095210,
30-01-2008,157.399994,157.399994,150.5,153.294998,139.914948,3965110,
31-01-2008,154.199997,158.990005,151.505005,156.955002,143.255508,6396850,
01-02-2008,157.5,158.279999,148.520004,157.100006,143.387833,7287230,
04-02-2008,162.380005,162.380005,152.600006,154.740005,141.233841,5491300,
05-02-2008,156,159.740005,150.024994,151.225006,138.02562,6071410,
06-02-2008,149.990005,151.475006,145.139999,150.009995,136.916672,7865940,
07-02-2008,149.899994,151.199997,148.199997,149.179993,136.159103,16715320,
08-02-2008,149.100006,150.300003,142.300003,144.195007,131.609238,3880660,
11-02-2008,144.195007,146.899994,135.070007,141.074997,128.761551,6926890,
12-02-2008,143,144.5,138.625,140.764999,128.478607,4630920,
13-02-2008,143.979996,148.800003,143,146.850006,134.032501,5844120,
14-02-2008,149.899994,155.5,149.899994,153.645004,140.234406,6332650,
15-02-2008,152,157.5,149.229996,156.225006,142.589203,5442320,
18-02-2008,157.800003,159,154.029999,155.684998,142.096329,1739240,
19-02-2008,159.600006,159.770004,155.514999,157.190002,143.469986,2744710,
20-02-2008,157,157,150.899994,153.720001,140.302841,3969550,
21-02-2008,154,157,149.714996,154.085007,140.636002,2989200,
22-02-2008,147.039993,153.970001,146.005005,147.429993,134.561859,4719170,
25-02-2008,149.889999,150.979996,139.535004,142.175003,129.765549,13660880,
26-02-2008,145,146.945007,144.5,145.490005,132.791229,6175120,
27-02-2008,147,148.660004,144.130005,145.229996,132.553864,4606010,
28-02-2008,146.889999,149.100006,145.199997,147.255005,134.402115,6249960,
29-02-2008,146,147.429993,141.169998,145.675003,132.960007,6846950,
