Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,102.150002,102.157501,102.150002,102.157501,84.374428,42639
2000-01-04,110.330627,110.330627,110.330627,110.330627,91.124786,117119
2000-01-05,110.330627,119.158127,101.812508,112.128754,92.609909,3527919
2000-01-06,117.926254,119.362503,104.625008,109.959381,90.818176,1942399
2000-01-07,103.162506,103.162506,101.163757,101.163757,83.553658,269599
2000-01-10,101.163757,109.256256,97.950005,101.300629,83.666725,1076853
2000-01-11,102.525002,104.587502,93.196877,93.204376,76.979797,1231413
2000-01-12,97.125008,97.800003,93.187508,96.108757,79.378616,534319
2000-01-13,96.525002,98.250008,92.250008,93.009377,76.818726,508799
2000-01-14,97.125008,97.125008,90.187508,93.669380,77.363853,544319
2000-01-17,96.750008,101.163757,95.625008,101.163757,83.553658,746239
2000-01-18,102.750008,106.875008,97.500008,100.393127,82.917183,865146
2000-01-19,102.187508,106.800003,102.187508,104.418755,86.242035,895626
2000-01-20,105.300003,106.310631,104.062508,104.865005,86.610596,573626
2000-01-21,105.937508,113.255630,103.125008,112.113754,92.597534,3871866
2000-01-24,118.162506,121.083755,118.162506,121.083755,100.006081,548319
2000-01-25,130.771881,130.771881,130.770004,130.771881,108.007736,930479
2000-01-26,130.771881,130.771881,130.771881,130.771881,108.007736,0
2000-01-27,141.234375,141.234375,141.234375,141.234375,116.648956,43146
2000-01-28,152.533127,152.533127,152.533127,152.533127,125.980865,80186
2000-01-31,152.533127,159.000000,140.330627,142.687500,117.849159,1956986
2000-02-01,149.812500,154.102509,148.500000,154.102509,127.277084,1326666
2000-02-02,166.430634,166.430634,166.430634,166.430634,137.459213,59599
2000-02-03,179.745010,179.745010,178.125015,179.745010,148.455856,229253
2000-02-04,193.837509,194.126266,187.687515,194.126266,160.333664,1536239
2000-02-07,200.212509,206.025009,190.275009,197.218140,162.887375,1140479
2000-02-08,198.337509,202.500015,181.462509,182.551880,150.774078,999573
2000-02-09,191.212509,197.156265,189.375015,195.356262,161.349564,1020853
2000-02-10,195.000015,210.986267,191.437515,210.986267,174.258774,2041333
2000-02-11,227.512512,227.865005,213.750015,227.865005,188.199356,1659973
2000-02-14,234.375015,246.095642,225.000015,246.095642,203.256470,1788693
2000-02-15,258.712524,265.783142,228.750015,265.783142,219.516953,1513386
2000-02-16,272.587524,287.045624,272.250000,287.045624,237.078079,656879
2000-02-17,309.856903,310.010651,309.856903,310.010651,256.045471,380613
2000-02-18,334.813141,334.813141,334.813141,334.813141,276.530487,249279
2000-02-21,360.937531,361.599396,334.813141,359.529388,296.944275,4852479
2000-02-22,388.125031,388.125031,330.766876,330.766876,273.188538,1331066
2000-02-23,318.750000,318.750000,304.306885,304.306885,251.334610,246133
2000-02-24,280.162506,280.162506,279.963776,279.963776,231.229050,84613
2000-02-25,257.568756,266.250000,257.566895,257.566895,212.730865,2268506
2000-02-28,257.566895,269.625000,236.962509,262.291901,216.633392,4112319
2000-02-29,265.875000,277.500000,241.308762,248.128143,204.935165,3668426
2000-03-01,267.300018,267.978760,251.250015,267.915009,221.277664,3351546
2000-03-02,281.212524,288.750000,270.000000,281.094391,232.162842,4813973
2000-03-03,265.875000,266.250000,258.607513,258.607513,213.590363,1145866
2000-03-06,262.350006,276.354401,238.687515,260.205017,214.909744,2031013
2000-03-07,256.875000,258.750000,240.937515,242.743134,200.487564,1752319
2000-03-08,258.318756,262.162506,247.500015,253.573135,209.432312,1035093
2000-03-09,256.500000,262.462524,234.453766,241.269394,199.270386,565146
2000-03-10,243.750015,260.437500,234.750015,237.834381,196.433289,1185199
2000-03-13,243.750015,252.187515,218.808762,218.808762,180.719589,854319
2000-03-14,221.325012,225.000015,201.305634,201.305634,166.263321,851706
2000-03-15,185.201263,191.250015,185.201263,185.201263,152.962280,2297786
2000-03-16,172.875015,191.250015,170.385010,172.357513,142.354355,4242746
2000-03-17,172.357513,172.357513,172.357513,172.357513,142.354355,0
2000-03-20,172.357513,172.357513,172.357513,172.357513,142.354355,0
2000-03-21,174.375015,181.837509,158.568756,159.187500,131.476929,3304453
2000-03-22,165.000015,171.922501,165.000015,171.922501,141.995056,440826
2000-03-23,185.587509,185.677505,175.468140,185.677505,153.355667,3468026
2000-03-24,196.125015,200.533142,186.562515,200.533142,165.625259,3850319
