Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2.747920,2.747920,2.384498,2.631811,1.937721,264319
2000-01-04,2.476998,2.693735,2.476998,2.575691,1.896402,257085
2000-01-05,2.593107,2.662386,2.496350,2.504864,1.844254,246233
2000-01-06,2.566015,2.693735,2.554404,2.586141,1.904095,861817
2000-01-07,2.600074,2.635681,2.476998,2.507187,1.845963,574630
2000-01-10,2.515701,2.592333,2.515701,2.571434,1.893266,336665
2000-01-11,2.542793,2.577626,2.369016,2.387981,1.758197,749939
2000-01-12,2.554404,2.577626,2.484739,2.575304,1.896116,299975
2000-01-13,2.740179,2.763401,2.616329,2.634133,1.939430,489754
2000-01-14,2.593107,2.709217,2.593107,2.650388,1.951399,177763
2000-01-17,2.631811,2.631811,2.569886,2.612072,1.923187,210060
2000-01-18,2.569886,2.584206,2.515701,2.556339,1.882153,291966
2000-01-19,2.554404,2.631811,2.438295,2.602009,1.915779,1109084
2000-01-20,2.501381,2.585367,2.446423,2.549373,1.877024,2938007
2000-01-21,2.554404,2.588463,2.516475,2.538923,1.869331,9420174
2000-01-24,2.554404,2.554404,2.408107,2.466161,1.815758,1780219
2000-01-25,2.476998,2.476998,2.377144,2.412751,1.776434,381106
2000-01-26,2.412751,2.412751,2.412751,2.412751,1.776434,0
2000-01-27,2.391851,2.457647,2.391851,2.430554,1.789542,201534
2000-01-28,2.399979,2.445649,2.384111,2.434038,1.792107,200888
2000-01-31,2.391851,2.391851,2.246715,2.255616,1.660740,215099
2000-02-01,2.314445,2.321412,2.206076,2.259100,1.663305,271942
2000-02-02,2.399592,2.399592,2.252520,2.291997,1.687526,507065
2000-02-03,2.244779,2.298190,2.229298,2.244779,1.652762,117561
2000-02-04,2.253294,2.281934,2.237426,2.271485,1.672424,200371
2000-02-07,2.175114,2.237039,2.113576,2.163503,1.592920,242487
2000-02-08,2.206076,2.206076,2.098869,2.136411,1.572973,386273
2000-02-09,2.167373,2.167373,2.089967,2.128670,1.567274,1483085
2000-02-10,2.166599,2.298964,2.166599,2.295868,1.690377,414178
